uid,mid,rating
5910,51,4
5910,956,3
5910,337,2
5910,1393,5
5910,2,5
5910,731,4
5910,712,4
5910,470,5
5910,103,5
5910,1526,5
5910,611,2
5910,217,4
5910,2663,5
5910,1788,5
5910,488,5
5910,451,5
5910,2119,5
5910,138,3
5910,1399,4
5910,2123,3
5910,785,5
5910,660,5
5910,2614,4
5910,354,4
5910,745,3
5910,26,4
5910,424,4
5910,5891,5
5910,118,3
5910,433,4
5910,15,5
5910,831,5
5910,17,5
5910,121,5
5910,1862,5
5910,1542,2
5910,509,4
5910,180,5
5910,124,5
5910,211,2
5910,154,5
5910,1808,4
5910,326,4
5910,1484,4
5910,725,4
5910,8560,2
5910,2362,1
5910,616,4
5910,202,5
5910,70,3
5910,404,5
5910,2147,3
5910,109,4
5910,223,3
5910,472,5
5910,163,3
5910,9,5
5910,332,5
5910,27,4
5910,1677,4
5910,28,3
5910,2069,3
5910,1427,4
5910,919,5
5910,133,4
5910,150,2
5910,1028,5
5910,79,5
5910,426,5
5910,81,4
5910,340,2
5910,8,5
5910,612,5
5910,20,3
5910,1238,2
5910,181,5
5910,276,4
5910,3169,5
5910,998,2
5910,615,4
5910,822,5
5910,2565,4
5910,484,3
5910,486,2
5910,140,4
5910,93,3
5910,344,2
5910,2019,5
5910,607,5
5910,2088,4
5910,212,1
5910,2243,2
5910,346,4
5911,208,4
5911,262,4
5911,221,4
5911,174,4
5911,91,2
5911,278,1
5911,225,4
5911,169,3
5911,10,4
5911,115,4
5911,234,4
5912,574,4
5912,2702,4
5912,283,5
5912,18,4
5912,710,5
5912,66,1
5912,3112,5
5912,397,4
5912,353,5
5912,171,5
5912,213,4
5912,1299,5
5912,4932,4
5912,1416,2
5912,808,5
5912,2471,4
5912,25,1
5912,809,5
5912,48,4
5912,27,4
5912,2685,5
5912,208,4
5912,277,4
5912,100,4
5912,103,5
5912,254,3
5912,6,4
5912,19,4
5912,8,4
5912,3634,5
5912,422,5
5912,234,4
5912,178,3
5912,262,5
5912,91,4
5912,3279,4
5912,1726,5
5912,663,5
5912,10,4
5912,115,4
5913,207,4
5913,208,5
5913,279,4
5913,241,5
5913,6,4
5913,66,4
5913,10,5
5913,211,4
5913,26,5
5913,115,4
5913,234,5
5914,15,5
5914,103,4
5914,243,3
5914,1075,5
5914,1078,5
5914,772,5
5914,1741,4
5914,324,5
5914,245,5
5914,271,5
5914,9,5
5914,73,4
5914,88,5
5914,28,5
5915,207,4
5915,178,4
5915,103,4
5915,5,5
5915,66,5
5915,6,4
5915,19,3
5915,8,5
5915,9,5
5915,10,5
5915,27,5
5915,211,5
5915,1074,5
5915,219,4
5916,118,5
5916,721,4
5916,15,1
5916,350,5
5916,701,3
5916,180,5
5916,990,5
5916,211,1
5916,917,5
5916,326,5
5916,207,5
5916,954,5
5916,9,4
5916,678,5
5916,528,5
5916,623,5
5916,131,5
5916,51,5
5916,208,4
5916,337,4
5916,150,4
5916,712,5
5916,103,1
5916,79,5
5916,426,5
5916,5204,5
5916,6,4
5916,818,5
5916,735,5
5916,20,5
5916,1944,5
5916,1010,5
5916,488,5
5916,737,5
5916,88,5
5916,178,3
5916,486,5
5916,4134,5
5916,143,5
5916,745,4
5916,26,5
5916,146,5
5917,207,3
5917,2439,1
5917,279,5
5917,220,4
5917,103,5
5917,18,3
5917,6,4
5917,27,5
5917,212,5
5917,26,5
5917,219,2
5918,208,5
5918,178,5
5918,3924,1
5918,564,5
5918,403,3
5918,33,5
5918,35,1
5918,176,3
5918,463,5
5918,10,4
5918,729,5
5918,22,4
5918,199,4
5918,154,5
5918,465,1
5918,1834,5
5918,156,5
5919,432,5
5919,15,5
5919,470,5
5919,103,5
5919,79,5
5919,612,4
5919,180,4
5919,154,5
5919,451,5
5919,739,5
5919,456,5
5919,202,5
5919,128,5
5919,9,5
5919,334,5
5919,711,4
5920,262,4
5920,91,5
5920,6279,5
5920,1370,3
5920,278,4
5920,8143,3
5920,225,3
5920,169,4
5920,340,4
5920,3876,4
5920,545,5
5920,234,3
5920,1948,4
5921,208,4
5921,220,5
5921,2425,4
5921,103,2
5921,109,5
5921,19,4
5921,6,3
5921,9,5
5921,10,5
5921,27,5
5921,211,4
5922,208,4
5922,220,4
5922,101,4
5922,4076,4
5922,103,4
5922,338,3
5922,108,3
5922,18,4
5922,104,3
5922,176,3
5922,8,3
5922,47,4
5922,9,4
5922,26,4
5922,27,4
5923,433,4
5923,792,4
5923,751,5
5923,797,4
5923,154,5
5923,127,5
5923,952,5
5923,834,3
5923,163,4
5923,1061,5
5923,762,5
5923,332,4
5923,130,5
5923,2736,4
5923,1842,5
5923,1911,5
5923,651,5
5923,150,4
5923,816,2
5923,767,5
5923,254,5
5923,2397,4
5923,135,3
5923,2370,5
5923,10031,1
5923,535,1
5923,1072,5
5923,340,3
5923,6,3
5923,776,2
5923,1074,4
5923,778,5
5923,453,5
5923,2650,4
5923,502,4
5923,780,4
5923,203,3
5923,1076,5
5923,344,4
5923,161,5
5923,785,3
5923,143,5
5923,306,3
5923,5076,5
5923,963,3
5923,1621,4
5923,420,1
5924,15,5
5924,639,5
5924,103,5
5924,338,1
5924,19,4
5924,10787,5
5924,22,5
5924,199,5
5924,3309,3
5924,1690,1
5924,109,5
5924,803,5
5924,10,5
5924,27,5
5924,212,5
5924,26,5
5924,29,1
5925,182,4
5925,103,4
5925,79,5
5925,223,2
5925,19,2
5925,6,5
5925,176,4
5925,169,4
5925,9,5
5925,10,5
5925,218,4
5925,27,5
5925,465,4
5925,26,4
5926,150,5
5926,3234,5
5926,15,4
5926,10788,1
5926,10789,5
5926,7347,5
5926,2482,5
5926,488,5
5926,3103,5
5926,1986,1
5926,511,5
5926,533,4
5926,127,5
5926,952,5
5926,716,4
5926,2484,5
5926,165,2
5926,131,4
5926,1360,5
5927,3146,5
5927,756,5
5927,920,5
5927,1,1
5927,1652,1
5927,15,1
5927,559,5
5927,121,1
5927,6,5
5927,35,1
5927,2637,1
5927,5434,1
5927,614,5
5927,2475,1
5927,213,1
5928,10790,5
5928,10791,5
5928,10792,5
5928,1199,4
5928,35,4
5928,3452,5
5928,8,3
5928,2612,1
5928,2753,5
5928,10793,5
5928,10794,5
5928,10795,5
5928,234,5
5928,335,5
5928,3613,1
5929,76,4
5929,4229,2
5929,1110,5
5929,426,5
5929,471,5
5929,217,3
5929,1449,4
5929,464,4
5929,2805,2
5929,1675,2
5929,26,5
5929,154,4
5929,532,3
5929,346,3
5929,326,5
5930,208,5
5930,209,3
5930,168,3
5930,101,3
5930,103,5
5930,338,2
5930,18,4
5930,104,4
5930,19,4
5930,6,4
5930,8,3
5930,213,4
5930,211,3
5930,705,3
5930,108,3
5930,109,4
5930,176,4
5930,9,5
5930,25,4
5930,27,3
5930,26,5
5931,432,5
5931,2263,5
5931,338,1
5931,447,5
5931,6,5
5931,612,4
5931,23,1
5931,6030,5
5931,451,5
5931,2776,1
5931,456,5
5931,202,4
5931,1159,5
5931,621,5
5931,25,1
5931,26,5
5931,27,5
5931,334,5
5931,29,1
5931,1937,5
5931,28,5
5932,208,5
5932,100,3
5932,102,4
5932,103,5
5932,185,4
5932,66,4
5932,19,3
5932,35,3
5932,6,5
5932,8,5
5932,105,4
5932,211,2
5932,213,4
5932,219,3
5932,178,5
5932,207,3
5932,106,4
5932,89,5
5932,91,4
5932,10,5
5932,27,5
5932,115,4
5933,10796,5
5933,30,5
5933,8933,5
5933,391,1
5933,953,1
5933,2634,3
5933,376,5
5933,4184,1
5933,105,5
5933,211,1
5933,26,5
5933,115,5
5934,100,5
5934,311,5
5934,102,5
5934,278,1
5934,169,1
5934,6,1
5934,66,1
5934,213,5
5934,234,1
5934,219,1
5934,178,3
5934,262,2
5934,106,5
5934,91,5
5934,221,1
5934,223,1
5934,225,1
5934,10,5
5934,29,1
5935,207,5
5935,100,5
5935,221,5
5935,103,5
5935,6,5
5935,19,3
5935,8,4
5935,10,5
5935,27,5
5935,26,5
5935,115,5
5936,106,5
5936,184,1
5936,338,5
5936,187,5
5936,35,4
5936,6,5
5936,19,3
5936,66,5
5936,10,5
5936,309,4
5936,211,1
5936,26,4
5937,337,5
5937,79,5
5937,611,5
5937,2250,5
5937,2251,5
5937,276,5
5937,489,5
5937,1930,1
5937,155,5
5937,2804,1
5937,156,5
5937,172,1
5937,2271,1
5937,2916,5
5937,856,5
5937,1691,5
5937,5040,5
5937,1907,1
5937,176,5
5937,239,1
5937,354,5
5937,10797,5
5937,10,5
5937,3232,1
5938,208,5
5938,118,5
5938,433,4
5938,150,5
5938,731,4
5938,15,5
5938,1526,4
5938,121,4
5938,18,5
5938,81,4
5938,8,3
5938,181,5
5938,326,4
5938,207,5
5938,178,4
5938,2565,3
5938,484,4
5938,89,4
5938,93,4
5938,163,4
5938,10,5
5938,745,3
5938,27,3
5938,28,4
5939,262,5
5939,603,1
5939,168,4
5939,860,2
5939,504,5
5939,103,5
5939,1063,5
5939,18,5
5939,2892,4
5939,708,5
5939,10,5
5939,234,5
5940,208,4
5940,178,3
5940,220,4
5940,2425,5
5940,103,4
5940,338,2
5940,109,5
5940,19,3
5940,6,4
5940,35,3
5940,10,4
5940,26,4
5940,211,4
5940,234,5
5941,938,1
5941,6544,1
5941,816,2
5941,3934,1
5941,506,1
5941,18,1
5941,1527,4
5941,9088,1
5941,683,5
5941,562,1
5941,3243,2
5941,780,5
5941,203,3
5941,759,5
5941,782,5
5941,5052,4
5941,6368,4
5941,354,4
5941,1440,1
5941,972,1
5941,28,5
5941,2069,1
5942,207,4
5942,208,5
5942,89,5
5942,103,4
5942,278,3
5942,8,5
5942,171,5
5942,25,4
5942,213,5
5942,26,4
5942,115,3
5943,208,5
5943,100,2
5943,91,5
5943,709,4
5943,103,3
5943,185,1
5943,175,5
5943,18,4
5943,269,3
5943,170,4
5943,8,4
5943,25,4
5943,10,4
5943,234,5
5944,208,5
5944,178,5
5944,168,4
5944,18,5
5944,1008,5
5944,6,5
5944,19,1
5944,8,5
5944,25,4
5944,10,5
5944,213,3
5944,156,5
5945,207,4
5945,208,4
5945,178,4
5945,262,5
5945,89,4
5945,184,2
5945,103,4
5945,109,5
5945,186,4
5945,66,3
5945,271,4
5945,9,5
5945,8,3
5945,25,3
5945,10,4
5946,15,5
5946,575,5
5946,9398,5
5946,79,5
5946,1526,5
5946,223,4
5946,1943,5
5946,19,2
5946,8,5
5946,9,5
5946,682,5
5946,28,5
5946,1004,5
5946,2215,4
5947,10798,5
5947,525,3
5947,5081,2
5947,10799,5
5947,3804,5
5947,2405,3
5947,10479,5
5947,2419,2
5947,646,5
5947,2472,2
5947,5088,2
5947,10500,5
5947,650,5
5947,10800,2
5947,1717,5
5947,6577,2
5947,1718,4
5947,1851,5
5947,5090,5
5947,451,4
5947,8994,5
5947,3748,5
5947,7632,5
5947,6581,2
5947,2127,5
5947,4868,5
5947,4322,5
5947,2404,2
5947,3727,5
5947,831,3
5947,17,2
5947,8337,5
5947,121,3
5947,797,5
5947,3729,5
5947,3819,5
5947,641,2
5947,1023,5
5947,1746,5
5947,70,3
5947,10579,5
5947,10801,5
5947,187,3
5947,4703,5
5947,10802,2
5947,810,5
5947,4582,5
5947,10803,4
5947,309,3
5947,27,3
5947,2293,5
5947,9000,2
5947,1013,5
5947,1606,1
5947,6013,2
5947,2685,5
5947,503,5
5947,7508,5
5947,5181,5
5947,5101,2
5947,1166,5
5947,707,4
5947,10804,4
5947,8158,5
5947,484,5
5947,2406,2
5947,9004,2
5947,632,5
5947,10805,2
5947,2881,5
5947,1045,5
5947,10806,5
5947,2312,5
5947,196,4
5947,751,3
5947,9008,5
5947,5987,5
5947,9009,5
5947,1298,2
5947,1382,5
5947,172,4
5947,716,3
5947,5119,5
5947,1257,4
5947,10807,4
5947,7737,5
5947,3837,2
5947,10808,3
5947,2979,2
5947,208,4
5947,1642,3
5947,214,5
5947,5849,5
5947,2188,5
5947,3143,2
5947,9014,5
5947,6477,2
5947,7833,2
5947,10809,5
5947,1010,3
5947,1789,5
5947,2412,5
5947,8002,5
5947,739,3
5947,5603,5
5947,5903,5
5947,10810,3
5947,10811,5
5947,530,5
5947,58,5
5947,10812,5
5947,240,2
5947,9017,3
5947,3568,5
5947,10813,4
5947,10814,2
5947,1540,3
5947,2209,5
5947,2554,5
5947,10815,5
5947,624,3
5947,211,4
5947,10816,5
5947,1547,3
5947,717,2
5947,109,3
5947,3497,3
5947,10817,5
5947,487,2
5947,10818,3
5947,1235,5
5947,10819,2
5947,1556,5
5947,3295,5
5947,928,5
5947,814,3
5947,80,5
5947,169,5
5947,6360,4
5947,625,3
5947,6590,2
5947,1952,4
5947,3747,5
5947,140,2
5947,3941,5
5947,661,5
5947,6453,2
5948,214,5
5948,103,4
5948,185,5
5948,5158,4
5948,66,4
5948,19,3
5948,6,5
5948,211,4
5948,213,4
5948,178,4
5948,91,3
5948,109,5
5948,2757,4
5948,9,5
5948,10,4
5948,27,5
5948,474,4
5948,2758,5
5949,432,5
5949,456,5
5949,202,5
5949,10820,5
5949,3778,5
5949,35,1
5949,6,5
5949,612,5
5949,10,4
5949,451,5
5949,2756,5
5950,150,5
5950,312,4
5950,78,4
5950,33,5
5950,215,5
5950,169,5
5950,23,4
5950,211,5
5950,55,4
5950,156,5
5950,2811,5
5950,739,4
5950,674,4
5950,176,4
5950,416,5
5950,47,5
5950,2471,4
5950,2851,4
5950,10,5
5950,407,5
5951,2349,5
5951,581,4
5951,22,4
5951,190,5
5951,443,3
5951,588,5
5951,4076,4
5951,761,3
5951,834,4
5951,717,5
5951,176,4
5951,1061,4
5951,9,5
5951,528,3
5951,5530,5
5951,407,4
5951,27,4
5951,861,4
5951,2069,5
5951,208,5
5951,103,4
5951,253,4
5951,135,4
5951,1049,5
5951,4071,5
5951,8,3
5951,219,4
5951,220,5
5951,89,4
5951,739,5
5951,221,3
5951,1992,4
5951,10,4
5951,26,4
5951,790,5
5952,571,1
5952,7240,1
5952,17,5
5952,667,1
5952,639,5
5952,104,1
5952,35,1
5952,509,1
5952,5029,5
5952,22,4
5952,213,2
5952,190,1
5952,207,1
5952,1746,1
5952,3223,1
5952,2033,5
5952,442,4
5952,5907,1
5952,184,1
5952,5166,4
5952,704,1
5952,4433,1
5952,109,3
5952,507,1
5952,316,1
5952,2757,5
5952,47,2
5952,762,5
5952,27,5
5952,474,1
5952,1013,1
5952,29,1
5952,28,5
5952,214,5
5952,103,4
5952,185,1
5952,3882,1
5952,324,5
5952,19,5
5952,4425,1
5952,234,5
5952,780,5
5952,782,3
5952,4585,1
5952,204,4
5952,3021,4
5952,115,1
5952,2341,5
5952,2790,1
5953,1241,4
5953,6702,4
5953,2430,2
5953,639,4
5953,3787,4
5953,46,5
5953,4088,3
5953,3369,4
5953,20,4
5953,613,4
5953,652,2
5954,207,4
5954,279,4
5954,220,4
5954,106,5
5954,223,1
5954,6,5
5954,66,5
5954,112,1
5954,10,5
5954,309,4
5954,115,1
5954,234,3
5954,219,1
5954,29,1
5955,208,4
5955,106,5
5955,311,5
5955,223,4
5955,18,5
5955,35,5
5955,66,5
5955,231,5
5955,10,5
5955,211,4
5955,23,1
5956,919,5
5956,100,5
5956,103,4
5956,3903,1
5956,66,1
5956,1377,5
5956,8,5
5956,23,1
5956,998,5
5956,1321,5
5956,10821,5
5956,2012,5
5956,220,5
5956,106,5
5956,6643,5
5956,182,5
5956,486,5
5956,1793,5
5956,176,4
5956,10,5
5956,7884,5
5956,26,4
5956,27,5
5956,280,3
5957,432,4
5957,721,5
5957,2178,4
5957,2250,3
5957,1511,5
5957,2628,4
5957,35,3
5957,3336,5
5957,3145,3
5957,2321,5
5957,171,3
5957,917,3
5957,127,5
5957,1633,2
5957,273,5
5957,716,4
5957,45,4
5957,443,5
5957,644,5
5957,761,4
5957,128,5
5957,2037,5
5957,556,4
5957,334,5
5957,51,4
5957,4444,5
5957,208,4
5957,337,5
5957,2,5
5957,731,3
5957,470,5
5957,103,5
5957,1526,4
5957,618,5
5957,1583,4
5957,217,4
5957,6,4
5957,1253,4
5957,376,4
5957,488,5
5957,381,4
5957,451,4
5957,739,4
5957,1399,5
5957,2123,4
5957,4525,4
5957,2614,5
5957,5499,5
5957,5451,4
5957,354,4
5957,8660,5
5957,424,5
5957,790,4
5957,791,5
5957,15,5
5957,831,5
5957,17,4
5957,1598,5
5957,121,5
5957,701,4
5957,1545,5
5957,1269,3
5957,154,5
5957,326,5
5957,207,5
5957,1484,5
5957,725,4
5957,616,5
5957,202,3
5957,70,5
5957,404,3
5957,717,5
5957,507,5
5957,5521,3
5957,1749,4
5957,163,5
5957,954,4
5957,9,5
5957,463,4
5957,813,4
5957,1677,4
5957,28,5
5957,2069,4
5957,1427,4
5957,193,4
5957,150,5
5957,816,3
5957,2585,5
5957,254,5
5957,1028,4
5957,312,4
5957,79,5
5957,5321,5
5957,426,5
5957,135,4
5957,81,5
5957,19,3
5957,340,4
5957,1686,4
5957,612,4
5957,20,5
5957,1238,4
5957,181,5
5957,276,5
5957,88,5
5957,615,5
5957,484,5
5957,2565,5
5957,486,5
5957,140,4
5957,93,4
5957,423,4
5957,344,4
5957,3044,4
5957,4701,4
5957,1822,3
5957,661,3
5957,4277,5
5957,115,4
5957,346,5
5958,150,5
5958,816,3
5958,254,5
5958,447,5
5958,1377,5
5958,397,3
5958,1599,3
5958,1868,4
5958,22,3
5958,502,4
5958,89,3
5958,759,2
5958,504,4
5958,783,4
5958,3043,5
5958,1076,5
5958,1115,3
5958,809,4
5958,956,4
5958,420,2
5959,986,5
5959,10822,5
5959,920,5
5959,3397,5
5959,10823,5
5959,1805,5
5959,5703,5
5959,6215,1
5959,5846,5
5959,2972,5
5959,683,5
5959,10824,5
5959,10825,5
5959,1917,5
5959,10826,5
5959,2143,5
5959,2558,5
5959,10,5
5959,3750,5
5959,51,5
5960,100,5
5960,4046,5
5960,2633,5
5960,79,5
5960,1572,5
5960,215,5
5960,217,5
5960,950,5
5960,500,5
5960,3225,5
5960,917,5
5960,1834,5
5960,533,5
5960,220,5
5960,3113,5
5960,202,5
5960,423,5
5960,225,5
5960,226,5
5960,9,5
5960,10,5
5960,51,1
5961,100,1
5961,311,4
5961,609,2
5961,278,1
5961,169,2
5961,271,4
5961,500,4
5961,234,5
5961,178,5
5961,89,5
5961,249,1
5961,221,3
5961,107,1
5961,10,5
5961,26,5
5961,309,4
5961,280,2
5962,207,4
5962,178,4
5962,102,5
5962,103,5
5962,1012,5
5962,505,5
5962,223,4
5962,278,4
5962,18,4
5962,104,4
5962,10,5
5962,27,5
5962,26,5
5963,15,5
5963,17,4
5963,2534,4
5963,639,4
5963,2720,4
5963,67,4
5963,153,4
5963,2321,4
5963,489,5
5963,22,3
5963,199,4
5963,1297,4
5963,511,4
5963,728,4
5963,5530,4
5963,2684,4
5963,1556,5
5963,27,5
5963,518,3
5963,28,5
5963,3604,4
5963,920,5
5963,1295,4
5963,103,5
5963,254,4
5963,447,4
5963,2371,4
5963,409,4
5963,697,5
5963,1584,4
5963,20,4
5963,410,4
5963,488,4
5963,276,5
5963,1851,4
5963,3083,4
5963,3840,4
5963,89,5
5963,486,4
5963,414,4
5963,416,4
5963,165,4
5963,2690,4
5963,2340,4
5964,207,5
5964,178,5
5964,100,4
5964,311,4
5964,102,5
5964,185,4
5964,223,4
5964,175,5
5964,6,4
5964,271,5
5964,10,5
5964,26,5
5965,208,5
5965,89,5
5965,103,3
5965,66,4
5965,6,3
5965,19,4
5965,8,4
5965,9,5
5965,10,5
5965,27,5
5965,213,5
5965,26,5
5965,234,4
5966,943,5
5966,781,5
5966,875,5
5966,107,5
5966,803,5
5966,794,5
5966,3300,5
5966,2395,5
5966,548,5
5966,805,5
5966,2815,5
5966,10,5
5966,530,5
5966,540,5
5967,101,1
5967,103,5
5967,185,5
5967,18,1
5967,9491,5
5967,6,5
5967,8,1
5967,211,1
5967,213,5
5967,234,5
5967,178,1
5967,207,1
5967,262,1
5967,267,1
5967,279,5
5967,8227,1
5967,3614,1
5967,10,5
5967,318,4
5967,9873,1
5967,29,1
5968,208,5
5968,100,4
5968,103,5
5968,185,5
5968,186,5
5968,104,4
5968,66,5
5968,6,5
5968,35,4
5968,271,5
5968,8,5
5968,10827,3
5968,213,3
5968,211,4
5968,234,5
5968,220,5
5968,106,4
5968,184,4
5968,109,4
5968,251,5
5968,225,5
5968,47,4
5968,9,5
5968,10,5
5968,188,4
5968,309,5
5968,27,5
5968,26,5
5969,649,4
5969,4389,2
5969,426,5
5969,5133,4
5969,447,5
5969,35,3
5969,169,4
5969,509,5
5969,752,5
5969,20,5
5969,1866,4
5969,22,4
5969,313,1
5969,189,1
5969,1036,4
5969,249,5
5969,1007,3
5969,161,5
5969,386,1
5969,1795,4
5969,1340,2
5969,808,5
5969,10,4
5969,1161,5
5969,29,1
5969,51,2
5969,1046,5
5970,791,4
5970,498,5
5970,3347,5
5970,3044,5
5970,734,3
5970,217,5
5970,6,4
5970,463,5
5970,306,5
5970,7339,5
5970,813,4
5970,381,5
5971,220,5
5971,1548,5
5971,3878,5
5971,253,5
5971,223,5
5971,460,4
5971,271,5
5971,10,5
5971,218,5
5971,1239,5
5971,465,5
5971,26,5
5971,234,5
5972,277,5
5972,254,5
5972,103,5
5972,185,5
5972,769,5
5972,18,1
5972,66,4
5972,35,1
5972,20,1
5972,180,5
5972,917,5
5972,952,5
5972,704,5
5972,91,5
5972,223,1
5972,2970,5
5972,1272,5
5972,1826,5
5972,3976,5
5972,828,5
5973,1697,5
5973,101,4
5973,350,5
5973,198,5
5973,35,4
5973,22,4
5973,213,4
5973,465,5
5973,1833,4
5973,156,5
5973,176,5
5973,25,4
5973,49,4
5973,208,5
5973,337,5
5973,921,4
5973,559,4
5973,103,5
5973,217,5
5973,2898,5
5973,6,4
5973,2924,4
5973,105,5
5973,6953,4
5973,106,5
5973,564,4
5973,182,5
5973,307,4
5973,269,4
5973,10,5
5973,204,5
5973,188,4
5973,571,4
5973,2134,4
5973,104,4
5973,2281,4
5973,66,5
5973,180,5
5973,990,4
5973,2644,5
5973,582,4
5973,4756,5
5973,211,4
5973,109,4
5973,499,5
5973,345,5
5973,528,4
5973,27,5
5973,1427,3
5973,28,5
5973,920,5
5973,168,3
5973,170,3
5973,340,5
5973,19,3
5973,8,3
5973,1239,5
5973,5523,2
5973,155,5
5973,234,5
5973,219,4
5973,452,1
5973,178,4
5973,220,5
5973,262,5
5973,89,5
5973,107,5
5973,2438,2
5973,93,5
5973,605,4
5973,344,5
5973,165,5
5973,212,4
5973,115,5
5973,99,5
5973,346,5
5974,2178,5
5974,186,5
5974,271,5
5974,190,5
5974,201,5
5974,4618,5
5974,273,5
5974,249,5
5974,716,4
5974,174,2
5974,316,5
5974,25,5
5974,5361,5
5974,183,5
5974,103,5
5974,185,5
5974,468,5
5974,6,5
5974,376,5
5974,105,5
5974,379,5
5974,106,5
5974,182,5
5974,221,4
5974,2614,5
5974,10,5
5974,318,3
5974,26,5
5974,985,4
5974,424,5
5974,280,1
5974,947,5
5974,104,5
5974,66,5
5974,245,5
5974,246,5
5974,211,5
5974,189,4
5974,207,4
5974,184,5
5974,8823,5
5974,223,5
5974,225,5
5974,268,5
5974,187,5
5974,8916,5
5974,332,5
5974,27,5
5974,28,5
5974,474,4
5974,312,5
5974,278,5
5974,19,3
5974,169,5
5974,8,5
5974,85,5
5974,20,5
5974,313,5
5974,219,5
5974,234,5
5974,178,5
5974,91,5
5974,107,4
5974,1012,4
5974,175,5
5974,115,5
5975,110,5
5975,4083,5
5975,3961,5
5975,6815,1
5975,244,5
5975,18,1
5975,66,1
5975,35,1
5975,245,5
5975,246,5
5975,1227,5
5975,211,1
5975,7863,5
5975,207,1
5975,267,1
5975,5385,5
5975,174,1
5975,9137,1
5975,223,1
5975,3395,1
5975,5179,1
5975,316,5
5975,2757,5
5975,5327,5
5975,8131,5
5975,2396,5
5975,319,5
5975,474,1
5975,208,1
5975,4309,1
5975,253,5
5975,185,5
5975,2426,1
5975,255,1
5975,6,5
5975,19,1
5975,8,1
5975,4327,5
5975,112,5
5975,4056,1
5975,4754,5
5975,313,1
5975,314,1
5975,261,5
5975,234,5
5975,219,1
5975,315,1
5975,5332,1
5975,178,1
5975,220,5
5975,263,2
5975,91,1
5975,221,1
5975,9271,1
5975,8674,1
5975,2588,5
5975,3986,5
5975,3049,1
5975,10,5
5975,3074,1
5975,265,1
5975,115,1
5976,2246,4
5976,1313,4
5976,749,4
5976,119,3
5976,350,5
5976,2515,3
5976,1448,4
5976,2704,4
5976,6770,3
5976,2696,4
5976,7298,4
5976,10828,3
5976,10130,4
5976,5429,3
5976,1326,5
5976,1578,4
5976,1457,5
5976,762,5
5976,7751,3
5976,2609,4
5976,496,5
5976,334,5
5976,8683,4
5976,1580,4
5976,277,5
5976,731,4
5976,470,4
5976,185,4
5976,611,5
5976,772,5
5976,217,4
5976,735,4
5976,1051,3
5976,4202,4
5976,2114,5
5976,341,4
5976,6001,4
5976,6773,3
5976,778,5
5976,4120,4
5976,451,5
5976,879,4
5976,8685,4
5976,783,4
5976,784,5
5976,1589,4
5976,305,4
5976,2126,5
5976,4161,4
5976,1733,4
5976,964,4
5976,1857,5
5976,3080,5
5976,116,4
5976,3050,3
5976,791,5
5976,17,4
5976,229,4
5976,5787,2
5976,1048,4
5976,1050,4
5976,581,4
5976,10829,3
5976,124,4
5976,799,3
5976,154,5
5976,802,4
5976,1299,5
5976,4483,4
5976,1300,4
5976,1872,5
5976,6777,2
5976,2147,3
5976,1748,4
5976,6000,3
5976,9,5
5976,463,5
5976,1061,4
5976,528,4
5976,2717,5
5976,407,4
5976,10830,4
5976,27,4
5976,131,4
5976,813,4
5976,7796,4
5976,6778,3
5976,1361,4
5976,193,5
5976,1609,5
5976,135,4
5976,1049,4
5976,19,4
5976,7463,2
5976,3065,5
5976,3276,5
5976,3066,4
5976,998,3
5976,5699,4
5976,615,5
5976,453,5
5976,1055,4
5976,10831,4
5976,8109,5
5976,1369,3
5976,10832,3
5976,2016,3
5976,2694,2
5976,344,4
5976,2434,5
5976,1272,4
5976,1896,3
5976,7448,3
5976,165,3
5976,1763,5
5976,146,4
5976,829,4
5976,272,5
5976,6769,3
5976,432,5
5976,5999,4
5976,2430,4
5976,751,5
5976,3221,3
5976,5205,4
5976,1054,4
5976,4288,4
5976,5866,4
5976,22,4
5976,301,3
5976,755,3
5976,1772,5
5976,3202,5
5976,127,5
5976,1633,4
5976,1056,4
5976,1773,5
5976,128,5
5976,460,3
5976,1058,4
5976,239,5
5976,2471,4
5976,2724,4
5976,1189,4
5976,764,4
5976,10833,3
5976,50,5
5976,51,3
5976,956,4
5976,765,3
5976,6772,2
5976,769,5
5976,4118,4
5976,4176,5
5976,6,4
5976,1052,5
5976,613,4
5976,10834,2
5976,1790,5
5976,6774,4
5976,1649,4
5976,5186,3
5976,138,4
5976,456,5
5976,5870,5
5976,1399,4
5976,741,3
5976,3043,5
5976,9808,2
5976,10835,3
5976,386,3
5976,269,4
5976,10836,3
5976,1796,5
5976,745,3
5976,424,5
5976,2204,2
5976,148,4
5976,118,4
5976,15,5
5976,575,4
5976,795,2
5976,62,4
5976,2058,4
5976,4203,4
5976,353,5
5976,798,4
5976,2482,5
5976,800,5
5976,211,3
5976,1228,4
5976,6723,3
5976,1547,5
5976,7446,4
5976,202,4
5976,109,5
5976,717,5
5976,1059,4
5976,857,5
5976,3059,4
5976,2484,5
5976,808,5
5976,345,4
5976,623,5
5976,1062,4
5976,5043,2
5976,4702,4
5976,28,5
5976,594,3
5976,2524,3
5976,1047,4
5976,79,5
5976,5204,4
5976,1685,4
5976,340,4
5976,324,5
5976,1053,5
5976,612,4
5976,4694,5
5976,219,3
5976,1687,3
5976,4894,5
5976,823,5
5976,4722,5
5976,8696,3
5976,1952,3
